,time,open,high,low,close,volume
0,2011-02-08,0.0,,,,0
1,2011-02-09,0.0,0.0,0.0,0.0,0
2,2011-02-10,0.0,0.0,0.0,0.0,0
3,2011-02-11,0.0,0.0,0.0,0.0,0
4,2011-02-14,0.0,0.0,0.0,0.0,0
5,2011-02-15,0.0,0.0,0.0,0.0,0
6,2011-02-16,0.0,0.0,0.0,0.0,0
7,2011-02-17,0.0,0.0,0.0,0.0,0
8,2011-02-18,0.0,0.0,0.0,0.0,0
9,2011-02-21,0.0,0.0,0.0,0.0,0
10,2011-02-22,0.0,0.0,0.0,0.0,0
11,2011-02-23,0.0,0.0,0.0,0.0,0
12,2011-02-24,0.0,0.0,0.0,0.0,0
13,2011-02-25,0.0,0.0,0.0,0.0,0
14,2011-02-28,0.0,0.0,0.0,0.0,0
15,2011-03-01,0.0,0.0,0.0,0.0,0
16,2011-03-02,0.0,0.0,0.0,0.0,0
17,2011-03-03,0.0,0.0,0.0,0.0,0
18,2011-03-04,0.0,0.0,0.0,0.0,0
19,2011-03-07,0.0,0.0,0.0,0.0,0
20,2011-03-08,0.0,0.0,0.0,0.0,0
21,2011-03-09,0.0,0.0,0.0,0.0,0
22,2011-03-10,0.0,0.0,0.0,0.0,0
23,2011-03-11,0.0,0.0,0.0,0.0,0
24,2011-03-14,0.0,0.0,0.0,0.0,0
25,2011-03-15,0.0,0.0,0.0,0.0,0
26,2011-03-16,0.0,0.0,0.0,0.0,0
27,2011-03-17,0.0,0.0,0.0,0.0,0
28,2011-03-18,0.0,0.0,0.0,0.0,0
29,2011-03-21,0.0,0.0,0.0,0.0,0
30,2011-03-22,0.0,0.0,0.0,0.0,0
31,2011-03-23,0.0,0.0,0.0,0.0,0
32,2011-03-24,0.0,0.0,0.0,0.0,0
33,2011-03-25,4.66,4.66,4.66,4.66,100
34,2011-03-28,4.66,4.66,4.66,4.66,0
35,2011-03-29,4.66,4.66,4.66,4.66,0
36,2011-03-30,4.66,4.66,4.66,4.66,0
37,2011-03-31,4.66,4.66,4.66,4.66,0
38,2011-04-01,4.66,4.66,4.66,4.66,0
39,2011-04-04,4.66,4.66,4.66,4.66,0
40,2011-04-05,4.66,4.66,4.66,4.66,0
41,2011-04-06,4.66,4.66,4.66,4.66,0
42,2011-04-07,4.66,4.66,4.66,4.66,0
43,2011-04-08,4.66,4.66,4.66,4.66,0
44,2011-04-13,4.66,4.66,4.66,4.66,0
45,2011-04-14,4.66,4.66,4.66,4.66,0
46,2011-04-15,4.66,4.66,4.66,4.66,0
47,2011-04-18,4.66,4.66,4.66,4.66,0
48,2011-04-19,4.66,4.66,4.66,4.66,0
49,2011-04-20,4.66,4.66,4.66,4.66,0
50,2011-04-21,4.66,4.66,4.66,4.66,0
51,2011-04-22,4.66,4.66,4.66,4.66,0
52,2011-04-25,4.66,4.66,4.66,4.66,0
53,2011-04-26,4.66,4.66,4.66,4.66,0
54,2011-04-27,4.66,4.66,4.66,4.66,0
55,2011-04-28,4.66,4.66,4.66,4.66,0
56,2011-04-29,4.66,4.66,4.66,4.66,0
57,2011-05-04,4.66,4.66,4.66,4.66,0
58,2011-05-05,4.66,4.66,4.66,4.66,0
59,2011-05-06,4.66,4.66,4.66,4.66,0
60,2011-05-09,4.66,4.66,4.66,4.66,0
61,2011-05-10,4.66,4.66,4.66,4.66,0
62,2011-05-11,4.66,4.66,4.66,4.66,0
63,2011-05-12,4.66,4.66,4.66,4.66,0
64,2011-05-13,4.66,4.66,4.66,4.66,0
65,2011-05-16,4.66,4.66,4.66,4.66,0
66,2011-05-17,4.66,4.66,4.66,4.66,0
67,2011-05-18,4.66,4.66,4.66,4.66,0
68,2011-05-19,4.66,4.66,4.66,4.66,0
69,2011-05-20,4.66,4.66,4.66,4.66,0
70,2011-05-23,4.66,4.66,4.66,4.66,0
71,2011-05-24,4.66,4.66,4.66,4.66,0
72,2011-05-25,4.66,4.66,4.66,4.66,0
73,2011-05-26,4.66,4.66,4.66,4.66,0
74,2011-05-27,4.66,4.66,4.66,4.66,0
75,2011-05-30,4.66,4.66,4.66,4.66,0
76,2011-05-31,4.66,4.66,4.66,4.66,0
77,2011-06-01,4.66,4.66,4.66,4.66,0
78,2011-06-02,4.66,4.66,4.66,4.66,0
79,2011-06-03,4.66,4.66,4.66,4.66,0
80,2011-06-06,4.66,4.66,4.66,4.66,0
81,2011-06-07,4.66,4.66,4.66,4.66,0
82,2011-06-08,4.66,4.66,4.66,4.66,0
83,2011-06-09,4.66,4.66,4.66,4.66,0
84,2011-06-10,4.66,4.66,4.66,4.66,0
85,2011-06-13,4.66,4.66,4.66,4.66,0
86,2011-06-14,4.66,4.66,4.66,4.66,0
87,2011-06-15,4.4,4.66,4.66,4.66,0
88,2011-06-16,4.4,4.66,4.66,4.66,0
89,2011-06-17,4.4,4.66,4.66,4.66,0
